UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
15237,60189,I chose Thailand. And you?,20/03/2020,Thailand Post offers concessional rate to promote more online shopping amid Covid-19 threat https://t.co/Vc8zaBYTgo #covid19,Negative
5326,50278,"Delft, The Netherlands",17/03/2020,Aviation ?? &amp; Transportation ??sectors should join the high demand sectors (healthcare ? &amp; food ? &amp; daily supplies) to support the societies get over #coronavirus faster &amp; minimize their own sectors financial loss.,Positive
40394,85346,,09/04/2020,"@ptv_official cant reduce prices, because peop wont  stop going out. @Uber cant stop taking advantage of this situation to increase profit. 
#Covid_19 #Australia",Positive
23632,68584,,24/03/2020,"Meanwhile

Anyone got a good, simple science experiment for a seven year old?

Need one ASAP :)",Positive
7979,52931,"London, England",18/03/2020,"Just been to the shops to get some food for the next few days. Not everything I normally buy in stock, but PLENTY of other foods. Im looking forward to trying something different and grateful to all the staff keeping the shops open and stocked. #coronavirus #dontstockpile",Positive
7980,52932,"Dublin City, Ireland",18/03/2020,Im impressed supermarkets have introduced special times for the older people etc but seriously there needs to be MORE online shopping available for those who are meant to be isolating. #COVID2019,Positive
26579,71531,Israel,25/03/2020,"@khadeeja_safdar Nike sentiment for online shopping %78 vs %58 for brick &amp; mortar shops.

It's not related to Corona but we definitely see a positive trend towards eCommerce. God knows what will happen after the COVID-19 crisis. https://t.co/o4QqK",Positive
9247,54199,"Los Angeles, CA",19/03/2020,I returned home from my travels due to the outbreak Friday This was the scene at my local grocery store yesterday morning I did manage to purchase food elsewhere but it was a struggle,Negative
33427,78379,"Texas, USA",05/04/2020,"Just read this news article about the FBI raiding this guys home who stock piled 80k N95 masks and intended to sell them at ridiculous prices. As they were taking the boxes, the man coughed  on an agent- got charged with assault in the process. ??? #CoronaCrisis",Negative
29698,74650,,01/04/2020,"Three global agencies warned of the risk of a worldwide ""food shortage"" if authorities fail to manage the ongoing #coronavirus crisis properly. Panic buying by people going into confinement has already demonstrated the fragility of supply chains. (Getty Images)| Via @AFP https://t.co/GgptYXTb5l",Negative
5853,50805,California,17/03/2020,Love in the time of #coronavirus. Part 1 of 2. Waiting in the line to get into the grocery store like it is 1977 and STAR WARS has just come out in the theatre. #SanFrancisco #ShelterInPlace https://t.co/cYwvxl4hzx,Positive
44066,89018,"Apex, NC",13/04/2020,"@thegeo @jesaugustine @profoundcarnage Two of the Lowe's in our area have had employees test positive for COVID-19. With the construction industry pretty much rolling along with no operations halted, I feel like they're the most at risk retail store.",Positive
27055,72007,,25/03/2020,"If anyone needs toilet paper, the Nook Cranny has it for a great price right now.
#AnimalCrossing #AnimalCrossingNewHorizons #COVID19 #coronavirus #toiletpaper https://t.co/owZa1H5mpt",Positive
34096,79048,"Tucson, AZ",06/04/2020,"Have no fear.
Gas prices are in some places below $1/gallon and jet fuel is cheap.
""Many people are happy about that.""

#COVIDIOT #coronavirus #COVID19",Negative
3932,48884,Michigan,16/03/2020,"? HAPPY M O N D A Y Friends ?
-
I know everyone is uneasy about all thats going on with the #coronavirus but lets not forget about our small business who need our support! Whether youre shopping online or ordering https://t.co/AibxMekdro",Positive
15666,60618,"New York, USA",20/03/2020,"America when you go to the grocery store, Target, Wal-Mart , Costco or any business that is open. PLEASE SAY THANK YOU ? to the employees who are working and making it possible for us to have what we need. They are putting their lives in harm for us. #Covid_19 @nypost #NYC",Positive
6395,51347,"Slough, England ",17/03/2020,"Horrible, greedy, inhumane and absolute bastards the people who are jacking up prices for loo rolls &amp; essential cleaning materials !! 

This sort of profit will never settle well ! Karmas a bitch !

#coronavirus #COVID19 #Vultures",Negative
5917,50869,,17/03/2020,"Scott Clarke, Consumer Products Industry Lead, shares 8 tips for how CPG companies can respond to the impact from COVID-19 https://t.co/hz0ZFp8k5K",Positive
5998,50950,"Dover, DE",17/03/2020,"Top Items to Buy Ahead Of Covid-19 Lockdown. As most cities prepare for the self-quarantine curfew, you do not need to stockpile everything in a panic. The major shelves to check would be food, medicines, toiletries and cleaning supplies. #Covid19 #SocialDistancing #Rooah! https://t.co/FZFXO1x8Qy",Negative
28641,73593,"Miami, FL",27/03/2020,You can make a whole grocery store list and make it to the store nothing on your list is available to purchase all sold out !! Its like whats the point this #coronavirus got ppl buying anything they see its seems. This shit is crazy Yo,Negative
44075,89027,USA,13/04/2020,"Months ago when Trumps hyped up &amp; SWAT-equipped ICE stormtroopers were arresting migrants who WORK on our farms all day picking crops that feed our nation, I was worried about crops rotting in fields&amp; food prices skyrocketing AND thats happening, but because of COVID-19! TEST!",Negative
37973,82925,"Toronto, Canada",08/04/2020,"MetLife Foundation is donating $50,000 to Northern Illinois #FoodBank to help deal with increased demand for their services as a result of #coronavirus #Covid19 https://t.co/4FdTuAMv3G",Positive
31831,76783,"Seattle, WA",04/04/2020,"Tovolo Scoop &amp; Spread, Mini &amp; Regular: BACK IN STOCK! Buy @ https://t.co/kZq1xeT3Ka
#cooking #foodie #food #breakfast #nutbutter #peanutbutter #coronavirus #covid19 #stayathome #spatula #kitchengadgets #kitchenware #cooking #baking #kitchentools #toast https://t.co/m0iicXNGkX",Positive
33251,78203,"Knutsford, Cheshire",05/04/2020,"Create a deadly virus that none can cure for 12-18 months and then buy foreign companies when their prices slump as a result. #china needs investigation over #COVID19 big time! #coronavirus

Tory grandees warn over Chinese move on chipmaker Imagination 
https://t.co/DhWGMxIBkl https://t.co/b9B5FKW0nT",Positive
39438,84390,USA,09/04/2020,"Market Recap: Consumer Sentiment, Supply and Demand Estimates, #COVID?19 #coronavirus Q&amp;A, and more in this Weekly #Livestock Market Update with @MUScottBrown &amp; @BRNAgNews_MG: https://t.co/fbsUtJojoA https://t.co/qikdqiVf8C",Negative
40042,84994,"Saltash, England",09/04/2020,Feeling upset ? no #eastereggs on #supermarket shelves not even having a Easter ? Sunday roast dinner ? #COVID?19 #StayHomeSaveLives,Negative
15760,60712,,20/03/2020,How can I report a store inflating their prices for the corona virus? #Covid_19,Neutral
41089,86041,United States,10/04/2020,Here are some opportunities but if you reach out we can talk about more Help us expose and fix consumer scams like COVID 19 price gouging Help us address waste and grift in our state and federal budgets,Positive
35037,79989,"Houston, TX",06/04/2020,@ActuallyEmerson All seriousness I will probably do this bc biy has tons of jocks and works at a grocery store #dontcare #Covid_19,Negative
33776,78728,"Kuala Selangor, Selangor",06/04/2020,Chart of the week COVID 19 lockdown forces food prices to jump,Neutral
40800,85752,,10/04/2020,"@coopuk My sister works for you guys and has two small boys at home. Shes putting her health and theirs at risk every day, because theres a staff shortage already. I myself work at a retail store as well, and the way #coop are acting is horrifying me! #CO",Negative
32293,77245,,04/04/2020,Retail Summary 3 x H E B and other grocery stores across the United States are moving quickly to socially distance shoppers and limit store capacity amid the COVID 19 outbreak,Positive
12863,57815,"Boise, ID",20/03/2020,Trump hopes sanctions Covid 19 kill enough Iranians weaken govt to force regime change Such murderous policy strengthen Iranians amp govt Its New Year celebration weathers US perfect storm of sanctions low oil prices Covid 19 Resulting humanitarian crisis makes it more,Negative
7853,52805,Essex,18/03/2020,"Updated a consumer rights blog today to include #coronavirus and empathy - its fucking needed right now - #ocr relevant 

https://t.co/0yILXVpDKp",Neutral
38787,83739,"Blackpool, England",08/04/2020,"#COVID19 share #coronavirus #coronavirusuk BBC News - Coronavirus: 'Despicable' men lick hands and wipe supermarket food
https://t.co/3SrDDSwdly",Positive
44455,89407,,13/04/2020,"@SimonCalder Hi Simon, we had planned to book NZ for Feb 2021 but put that on hold due to covid-19. It now looks like companies are taking bookings again and flight prices are starting to creep up. Gut feeling - would you risk a booking now?",Positive
33744,78696,"Toronto, Ontario",06/04/2020,"#donaldtrump #dow #dowfutures #nasdaqcomposite Dow Futures Gain Over 800 Points, Global Stock Prices Rise on New Positive COVID-19 Numbers https://t.co/bB33U4CbO2 https://t.co/FQZhD311Hv",Positive
22696,67648,Middle Ga. ,24/03/2020,@VeritasVital Wondering if we are being brainwashed into buying toilet tissue in panic buying even before food!!! Maybe a stupid comment but toilet tissue COVID 19 Rush makes 0 sense!!,Negative
15009,59961,"Bravehearted, OH. ",20/03/2020,"I have to bravely venture out to take my roommate to the grocery store. Pray for us. We have masks.

#coronavirus",Positive
32464,77416,#worldwide ,05/04/2020,"If u cant find TP ( #toiletPaper ) at the store, There is an alternative : a subscription to the #WashingtonPost (or #NewYorkTimes )

Paper edition

#coronavirus https://t.co/Jgowtrlt7I",Neutral
38095,83047,Oklahoma,08/04/2020,Do you still need to stock up on food Here are some things you should buy There are online stores listed as well,Positive
26406,71358,"Washington, DC",25/03/2020,"Riverfront Times: Cody Pfister, the 26-year-old who did the #CoronaVirusChallenge by licking products at a Missouri Walmart in March 11, was charged with a terrorist threat https://t.co/KIw79UfVKC",Negative
10072,55024,"Have motorbike, will travel",19/03/2020,"Covid-19 supermarket shelf scarcity meal. 

No potatoes in Tesco, Asda or Sainsbury, so daughter suggested garlic bread. Veg chilli made with split peas and a few split red lentils and all the veg we could muster https://t.co/TcdvPyL5wC",Negative
37058,82010,,07/04/2020,"You Don't Know What You Got Until It's Gone. T-shirt
https://t.co/KfGJLevn6G

#toiletpaper #toiletroll #panic #funny #pandemic #shortage #coronavirus #virus #corona #coronamerch #coronatshirt #tshirt  #graphictee #graphicdesign #society6 #funnytshirt #clothes #apparel #saying https://t.co/rTVRU1R4yi",Neutral
14606,59558,"Adelaide, South Australia",20/03/2020,"And this... @SparkkeWhitmore is offering FREE MEALS for health care workers today, as a way of saying thanks ?? See the reaction of those on the frontline in @9NewsAdel https://t.co/dzoQ01OFU6",Positive
26656,71608,"Paris, France",25/03/2020,"@jeremyphoward The Hong Kong mask seems like a great DIY mask as it combines cotton two cotton layer with a pocket for a filter material. Test show even one tissue provides already 50% filtration: https://t.co/wyqCAGSV2o
https://t.co/As5WbfmdWp",Positive
